date,day_of_week,item,item_name,category,quantity,price,total,cost,is_weekend,hour,month,month_name,week,is_peak_hour
2024-10-08 18:04:01,Tuesday,matcha Supreme latte (hot),matcha Supreme latte (hot),Sans Coffee,1,109.0,109.0,32.699999999999996,False,18,10,October,41,False
2024-10-08 18:04:01,Tuesday,choco dinosaur latte,choco dinosaur latte,Sans Coffee,1,119.0,119.0,35.699999999999996,False,18,10,October,41,False
2024-10-08 18:04:01,Tuesday,BFF (Better French fries) Large (cheese ),BFF (Better French fries) Large (cheese ),Mini Bites,1,100.0,100.0,30.0,False,18,10,October,41,False
2024-10-08 18:04:01,Tuesday,Overload lomi (malapot),Overload lomi (malapot),Mini Bites,1,99.0,99.0,99.0,False,18,10,October,41,False
2024-10-08 18:05:28,Tuesday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,119.0,119.0,35.699999999999996,False,18,10,October,41,False
2024-10-08 18:19:19,Tuesday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,119.0,119.0,35.699999999999996,False,18,10,October,41,False
2024-10-08 18:19:19,Tuesday,French fries Spicy barbecue  (medium ),French fries Spicy barbecue  (medium ),Mini Bites,1,60.0,60.0,18.0,False,18,10,October,41,False
2024-10-08 18:31:34,Tuesday,BFF (Better French fries) Large (sour cream),BFF (Better French fries) Large (sour cream),Mini Bites,1,100.0,100.0,30.0,False,18,10,October,41,False
2024-10-08 22:19:36,Tuesday,Chicken wings (3pcs),Chicken wings (3pcs),Mini Bites,2,150.0,300.0,45.0,False,22,10,October,41,False
2024-10-08 20:13:43,Tuesday,Overload lomi (malabnaw),Overload lomi (malabnaw),Mini Bites,1,99.0,99.0,99.0,False,20,10,October,41,False
2024-10-08 20:13:43,Tuesday,choco dinosaur latte,choco dinosaur latte,Sans Coffee,2,119.0,238.0,35.699999999999996,False,20,10,October,41,False
2024-10-08 20:13:43,Tuesday,cappuccino  (ice),cappuccino  (ice),Coffee Based,1,109.0,109.0,32.699999999999996,False,20,10,October,41,False
2024-10-08 20:13:43,Tuesday,BFF (Better French fries) Large (cheese ),BFF (Better French fries) Large (cheese ),Mini Bites,1,100.0,100.0,30.0,False,20,10,October,41,False
2024-10-08 22:19:14,Tuesday,cappuccino  (hot),cappuccino  (hot),Coffee Based,1,99.0,99.0,29.7,False,22,10,October,41,False
2024-10-08 22:19:14,Tuesday,caramel macchiato  (hot),caramel macchiato  (hot),Coffee Based,1,109.0,109.0,32.699999999999996,False,22,10,October,41,False
2024-10-08 22:19:14,Tuesday,choco dinosaur latte,choco dinosaur latte,Sans Coffee,1,119.0,119.0,35.699999999999996,False,22,10,October,41,False
2024-10-08 22:19:14,Tuesday,Spanish latte (hot),Spanish latte (hot),Coffee Based,1,99.0,99.0,29.7,False,22,10,October,41,False
2024-10-08 22:19:14,Tuesday,triple caramel ,triple caramel ,Kôfē Frappé,1,129.0,129.0,38.699999999999996,False,22,10,October,41,False
2024-10-08 21:22:34,Tuesday,hot citron tea,hot citron tea,Sans Coffee,1,79.0,79.0,23.7,False,21,10,October,41,False
2024-10-08 21:22:34,Tuesday,BFF (Better French fries) Large (cheese ),BFF (Better French fries) Large (cheese ),Mini Bites,1,100.0,100.0,30.0,False,21,10,October,41,False
2024-10-08 21:58:19,Tuesday,americano (hot),americano (hot),Coffee Based,1,89.0,89.0,26.7,False,21,10,October,41,False
2024-10-08 21:58:19,Tuesday,Overload lomi (malabnaw),Overload lomi (malabnaw),Mini Bites,1,99.0,99.0,99.0,False,21,10,October,41,False
2024-10-09 16:37:35,Wednesday,choco dinosaur latte,choco dinosaur latte,Sans Coffee,1,119.0,119.0,35.699999999999996,False,16,10,October,41,True
2024-10-09 16:48:28,Wednesday,cappuccino  (hot),cappuccino  (hot),Coffee Based,1,99.0,99.0,29.7,False,16,10,October,41,True
2024-10-09 16:48:28,Wednesday,white mocha  (iced),white mocha  (iced),Coffee Based,2,119.0,238.0,35.699999999999996,False,16,10,October,41,True
2024-10-09 16:48:28,Wednesday,cappuccino  (ice),cappuccino  (ice),Coffee Based,1,109.0,109.0,32.699999999999996,False,16,10,October,41,True
2024-10-09 17:27:55,Wednesday,americano (hot),americano (hot),Coffee Based,1,89.0,89.0,26.7,False,17,10,October,41,False
2024-10-09 17:27:55,Wednesday,cappuccino  (hot),cappuccino  (hot),Coffee Based,1,99.0,99.0,29.7,False,17,10,October,41,False
2024-10-09 17:27:55,Wednesday,Overload lomi (malapot),Overload lomi (malapot),Mini Bites,2,99.0,198.0,99.0,False,17,10,October,41,False
2024-10-09 18:41:05,Wednesday,americano (hot),americano (hot),Coffee Based,1,89.0,89.0,26.7,False,18,10,October,41,False
2024-10-09 18:44:03,Wednesday,Cold brew with foamy vanilla ,Cold brew with foamy vanilla ,Sans Coffee,1,109.0,109.0,32.699999999999996,False,18,10,October,41,False
2024-10-09 18:44:03,Wednesday,BFF (Better French fries) Large (sour cream),BFF (Better French fries) Large (sour cream),Mini Bites,1,100.0,100.0,30.0,False,18,10,October,41,False
2024-10-09 18:44:03,Wednesday,mango banana milk shake ,mango banana milk shake ,Kôfē Frappé,1,119.0,119.0,35.699999999999996,False,18,10,October,41,False
2024-10-09 18:44:03,Wednesday,dalgona ,dalgona ,Signature Kôfē,1,109.0,109.0,32.699999999999996,False,18,10,October,41,False
2024-10-09 19:04:24,Wednesday,white mocha  (iced),white mocha  (iced),Coffee Based,1,119.0,119.0,35.699999999999996,False,19,10,October,41,False
2024-10-09 21:19:52,Wednesday,Chicken wings (3pcs),Chicken wings (3pcs),Mini Bites,1,150.0,150.0,45.0,False,21,10,October,41,False
2024-10-09 21:19:52,Wednesday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,119.0,119.0,35.699999999999996,False,21,10,October,41,False
2024-10-09 21:19:52,Wednesday,Overload lomi (malapot),Overload lomi (malapot),Mini Bites,1,99.0,99.0,99.0,False,21,10,October,41,False
2024-10-09 22:21:50,Wednesday,Overload lomi (malapot),Overload lomi (malapot),Mini Bites,1,99.0,99.0,99.0,False,22,10,October,41,False
2024-10-09 22:21:50,Wednesday,Chicken wings (3pcs),Chicken wings (3pcs),Mini Bites,1,150.0,150.0,45.0,False,22,10,October,41,False
2024-10-09 23:07:01,Wednesday,americano (hot),americano (hot),Coffee Based,1,89.0,89.0,26.7,False,23,10,October,41,False
2024-10-09 23:07:01,Wednesday,mocha (hot),mocha (hot),Coffee Based,1,109.0,109.0,32.699999999999996,False,23,10,October,41,False
2024-10-10 15:21:56,Thursday,Chicken wings (3pcs),Chicken wings (3pcs),Mini Bites,1,150.0,150.0,45.0,False,15,10,October,41,True
2024-10-10 15:21:56,Thursday,Chicken wings (extra rice ),Chicken wings (extra rice ),Mini Bites,1,15.0,15.0,4.5,False,15,10,October,41,True
2024-10-10 15:31:46,Thursday,strawberry latte,strawberry latte,Sans Coffee,1,129.0,129.0,38.699999999999996,False,15,10,October,41,True
2024-10-10 15:31:46,Thursday,Spanish latte (iced),Spanish latte (iced),Coffee Based,1,109.0,109.0,32.699999999999996,False,15,10,October,41,True
2024-10-10 15:31:46,Thursday,extra shot,extra shot,Sans Coffee,1,59.0,59.0,17.7,False,15,10,October,41,True
2024-10-10 18:58:09,Thursday,Chicken wings (3pcs),Chicken wings (3pcs),Mini Bites,1,150.0,150.0,45.0,False,18,10,October,41,False
2024-10-10 18:58:09,Thursday,oreo overload Frappe ,oreo overload Frappe ,Kôfē Frappé,1,129.0,129.0,38.699999999999996,False,18,10,October,41,False
2024-10-10 19:39:35,Thursday,Overload lomi (malapot),Overload lomi (malapot),Mini Bites,1,99.0,99.0,99.0,False,19,10,October,41,False
2024-10-10 20:47:02,Thursday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,3,119.0,357.0,35.699999999999996,False,20,10,October,41,False
2024-10-11 20:36:57,Friday,Spanish latte (hot),Spanish latte (hot),Coffee Based,1,99.0,99.0,29.7,False,20,10,October,41,False
2024-10-11 20:36:57,Friday,Overload lomi (malapot),Overload lomi (malapot),Mini Bites,3,99.0,297.0,99.0,False,20,10,October,41,False
2024-10-11 20:36:57,Friday,Chicken wings (3pcs),Chicken wings (3pcs),Mini Bites,3,150.0,450.0,45.0,False,20,10,October,41,False
2024-10-11 20:36:57,Friday,BFF (Better French fries) Large (bbq),BFF (Better French fries) Large (bbq),Mini Bites,1,100.0,100.0,30.0,False,20,10,October,41,False
2024-10-11 20:36:57,Friday,hot citron tea,hot citron tea,Sans Coffee,1,79.0,79.0,23.7,False,20,10,October,41,False
2024-10-11 20:36:57,Friday,kofetala special blend ,kofetala special blend ,Sans Coffee,1,119.0,119.0,35.699999999999996,False,20,10,October,41,False
2024-10-11 20:36:57,Friday,Cold brew with foamy vanilla ,Cold brew with foamy vanilla ,Sans Coffee,1,109.0,109.0,32.699999999999996,False,20,10,October,41,False
2024-10-11 21:01:55,Friday,Spanish latte (iced),Spanish latte (iced),Coffee Based,1,109.0,109.0,32.699999999999996,False,21,10,October,41,False
2024-10-11 21:01:55,Friday,simple milk tea ,simple milk tea ,Sans Coffee,1,99.0,99.0,29.7,False,21,10,October,41,False
2024-10-11 21:01:55,Friday,Chiz melt  (bacon),Chiz melt  (bacon),Mini Bites,1,95.0,95.0,28.5,False,21,10,October,41,False
2024-10-11 21:01:55,Friday,BFF (Better French fries) Large (sour cream),BFF (Better French fries) Large (sour cream),Mini Bites,1,100.0,100.0,30.0,False,21,10,October,41,False
2024-10-11 20:29:41,Friday,Chicken wings (3pcs),Chicken wings (3pcs),Mini Bites,1,150.0,150.0,45.0,False,20,10,October,41,False
2024-10-11 20:29:41,Friday,Chicken wings (extra rice ),Chicken wings (extra rice ),Mini Bites,1,15.0,15.0,4.5,False,20,10,October,41,False
2024-10-11 20:29:41,Friday,choco dinosaur latte,choco dinosaur latte,Sans Coffee,1,119.0,119.0,35.699999999999996,False,20,10,October,41,False
2024-10-11 22:16:25,Friday,Cold brew with foamy vanilla ,Cold brew with foamy vanilla ,Sans Coffee,1,109.0,109.0,32.699999999999996,False,22,10,October,41,False
2024-10-12 21:24:06,Saturday,Chicken wings (3pcs),Chicken wings (3pcs),Mini Bites,2,150.0,300.0,45.0,True,21,10,October,41,False
2024-10-12 21:24:06,Saturday,Chicken wings (3pcs),Chicken wings (3pcs),Mini Bites,2,150.0,300.0,45.0,True,21,10,October,41,False
2024-10-12 21:24:25,Saturday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,119.0,119.0,35.699999999999996,True,21,10,October,41,False
2024-10-12 21:24:25,Saturday,sparkling berry,sparkling berry,Sans Coffee,1,109.0,109.0,32.699999999999996,True,21,10,October,41,False
2024-10-12 21:24:37,Saturday,Belgian waffle  (strawberry chocolate ),Belgian waffle  (strawberry chocolate ),Sans Coffee,1,95.0,95.0,28.5,True,21,10,October,41,False
2024-10-12 21:25:10,Saturday,matcha Supreme latte (iced),matcha Supreme latte (iced),Sans Coffee,1,119.0,119.0,35.699999999999996,True,21,10,October,41,False
2024-10-12 21:25:10,Saturday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,119.0,119.0,35.699999999999996,True,21,10,October,41,False
2024-10-13 15:13:12,Sunday,white mocha  (hot),white mocha  (hot),Coffee Based,1,109.0,109.0,32.699999999999996,True,15,10,October,41,True
2024-10-13 15:15:00,Sunday,choco dinosaur latte,choco dinosaur latte,Sans Coffee,1,119.0,119.0,35.699999999999996,True,15,10,October,41,True
2024-10-13 16:18:27,Sunday,matcha espresso fusion  (iced),matcha espresso fusion  (iced),Signature Kôfē,1,119.0,119.0,35.699999999999996,True,16,10,October,41,True
2024-10-13 16:18:27,Sunday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,119.0,119.0,35.699999999999996,True,16,10,October,41,True
2024-10-13 16:26:21,Sunday,Cold brew with foamy vanilla ,Cold brew with foamy vanilla ,Sans Coffee,1,109.0,109.0,32.699999999999996,True,16,10,October,41,True
2024-10-13 16:26:21,Sunday,super mocha ,super mocha ,Kôfē Frappé,1,129.0,129.0,38.699999999999996,True,16,10,October,41,True
2024-10-13 16:26:21,Sunday,Overload lomi (malapot),Overload lomi (malapot),Mini Bites,1,99.0,99.0,99.0,True,16,10,October,41,True
2024-10-13 16:26:21,Sunday,Chiz melt  (spam lite),Chiz melt  (spam lite),Mini Bites,1,95.0,95.0,28.5,True,16,10,October,41,True
2024-10-13 17:40:00,Sunday,kofetala special blend ,kofetala special blend ,Sans Coffee,1,119.0,119.0,35.699999999999996,True,17,10,October,41,False
2024-10-13 17:40:00,Sunday,strawberry latte,strawberry latte,Sans Coffee,1,129.0,129.0,38.699999999999996,True,17,10,October,41,False
2024-10-13 17:40:00,Sunday,oreo overload Frappe ,oreo overload Frappe ,Kôfē Frappé,2,129.0,258.0,38.699999999999996,True,17,10,October,41,False
2024-10-13 17:51:17,Sunday,caramel macchiato  (hot),caramel macchiato  (hot),Coffee Based,1,109.0,109.0,32.699999999999996,True,17,10,October,41,False
2024-10-13 17:51:17,Sunday,Chicken wings (1 dozen),Chicken wings (1 dozen),Mini Bites,1,550.0,550.0,165.0,True,17,10,October,41,False
2024-10-13 17:51:17,Sunday,strawberry latte,strawberry latte,Sans Coffee,1,129.0,129.0,38.699999999999996,True,17,10,October,41,False
2024-10-13 17:51:17,Sunday,Overload lomi (malabnaw),Overload lomi (malabnaw),Mini Bites,1,99.0,99.0,99.0,True,17,10,October,41,False
2024-10-13 17:51:17,Sunday,americano (iced),americano (iced),Coffee Based,1,99.0,99.0,29.7,True,17,10,October,41,False
2024-10-13 17:54:06,Sunday,BFF (Better French fries)medium  (bbq ),BFF (Better French fries)medium  (bbq ),Mini Bites,1,60.0,60.0,18.0,True,17,10,October,41,False
2024-10-13 17:54:06,Sunday,sparkling berry,sparkling berry,Sans Coffee,1,109.0,109.0,32.699999999999996,True,17,10,October,41,False
2024-10-13 17:54:06,Sunday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,119.0,119.0,35.699999999999996,True,17,10,October,41,False
2024-10-13 17:54:06,Sunday,choco dinosaur latte,choco dinosaur latte,Sans Coffee,1,119.0,119.0,35.699999999999996,True,17,10,October,41,False
2024-10-13 22:18:37,Sunday,Chicken wings (3pcs),Chicken wings (3pcs),Mini Bites,1,150.0,150.0,45.0,True,22,10,October,41,False
2024-10-13 18:14:41,Sunday,kofetala special blend ,kofetala special blend ,Sans Coffee,1,119.0,119.0,35.699999999999996,True,18,10,October,41,False
2024-10-13 18:16:52,Sunday,BFF (Better French fries) Large (sour cream),BFF (Better French fries) Large (sour cream),Mini Bites,1,100.0,100.0,30.0,True,18,10,October,41,False
2024-10-13 18:16:52,Sunday,caramel macchiato  (hot),caramel macchiato  (hot),Coffee Based,1,109.0,109.0,32.699999999999996,True,18,10,October,41,False
2024-10-13 18:20:37,Sunday,Spanish latte (iced),Spanish latte (iced),Coffee Based,1,109.0,109.0,32.699999999999996,True,18,10,October,41,False
2024-10-13 18:25:00,Sunday,strawberry latte,strawberry latte,Sans Coffee,1,129.0,129.0,38.699999999999996,True,18,10,October,41,False
2024-10-13 22:18:21,Sunday,BFF (Better French fries) Large (sour cream),BFF (Better French fries) Large (sour cream),Mini Bites,1,100.0,100.0,30.0,True,22,10,October,41,False
2024-10-13 18:43:19,Sunday,sparkling berry,sparkling berry,Sans Coffee,1,109.0,109.0,32.699999999999996,True,18,10,October,41,False
2024-10-13 19:47:23,Sunday,Chicken wings (3pcs),Chicken wings (3pcs),Mini Bites,2,150.0,300.0,45.0,True,19,10,October,41,False
2024-10-13 19:47:23,Sunday,Overload lomi (malapot),Overload lomi (malapot),Mini Bites,1,99.0,99.0,99.0,True,19,10,October,41,False
2024-10-13 21:23:20,Sunday,triple caramel ,triple caramel ,Kôfē Frappé,1,129.0,129.0,38.699999999999996,True,21,10,October,41,False
2024-10-13 21:23:20,Sunday,super mocha ,super mocha ,Kôfē Frappé,1,129.0,129.0,38.699999999999996,True,21,10,October,41,False
2024-10-13 21:23:20,Sunday,Product Name (regular ),Product Name (regular ),Sans Coffee,1,120.0,120.0,18.0,True,21,10,October,41,False
2024-10-13 21:23:20,Sunday,Chiz melt  (bacon),Chiz melt  (bacon),Mini Bites,1,95.0,95.0,28.5,True,21,10,October,41,False
2024-10-14 17:37:36,Monday,Chiz melt  (bacon),Chiz melt  (bacon),Mini Bites,1,95.0,95.0,28.5,False,17,10,October,42,False
2024-10-14 17:37:36,Monday,Chiz melt  (spam lite),Chiz melt  (spam lite),Mini Bites,1,95.0,95.0,28.5,False,17,10,October,42,False
2024-10-14 17:37:36,Monday,Belgian waffle  (strawberry chocolate ),Belgian waffle  (strawberry chocolate ),Sans Coffee,2,95.0,190.0,28.5,False,17,10,October,42,False
2024-10-14 17:37:36,Monday,BFF (Better French fries) Large (cheese ),BFF (Better French fries) Large (cheese ),Mini Bites,1,100.0,100.0,30.0,False,17,10,October,42,False
2024-10-14 17:37:36,Monday,street food sampler (large),street food sampler (large),Sans Coffee,1,100.0,100.0,30.0,False,17,10,October,42,False
2024-10-14 17:35:27,Monday,caramel macchiato  (hot),caramel macchiato  (hot),Coffee Based,2,109.0,218.0,32.699999999999996,False,17,10,October,42,False
2024-10-14 17:47:44,Monday,Overload lomi (malapot),Overload lomi (malapot),Mini Bites,1,99.0,99.0,99.0,False,17,10,October,42,False
2024-10-14 17:47:44,Monday,BFF (Better French fries)medium  (bbq ),BFF (Better French fries)medium  (bbq ),Mini Bites,1,60.0,60.0,18.0,False,17,10,October,42,False
2024-10-14 17:54:51,Monday,mocha (iced),mocha (iced),Coffee Based,1,119.0,119.0,35.699999999999996,False,17,10,October,42,False
2024-10-14 17:54:51,Monday,Chiz melt  (bacon),Chiz melt  (bacon),Mini Bites,1,95.0,95.0,28.5,False,17,10,October,42,False
2024-10-14 17:56:16,Monday,caramel macchiato  (hot),caramel macchiato  (hot),Coffee Based,1,109.0,109.0,32.699999999999996,False,17,10,October,42,False
2024-10-14 17:56:16,Monday,Overload lomi (malabnaw),Overload lomi (malabnaw),Mini Bites,1,99.0,99.0,99.0,False,17,10,October,42,False
2024-10-14 17:57:58,Monday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,119.0,119.0,35.699999999999996,False,17,10,October,42,False
2024-10-14 17:57:58,Monday,choco dinosaur latte,choco dinosaur latte,Sans Coffee,1,119.0,119.0,35.699999999999996,False,17,10,October,42,False
2024-10-14 17:57:58,Monday,cappuccino  (ice),cappuccino  (ice),Coffee Based,1,109.0,109.0,32.699999999999996,False,17,10,October,42,False
2024-10-14 17:59:57,Monday,Chiz melt  (bacon),Chiz melt  (bacon),Mini Bites,1,95.0,95.0,28.5,False,17,10,October,42,False
2024-10-14 18:00:32,Monday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,119.0,119.0,35.699999999999996,False,18,10,October,42,False
2024-10-14 18:00:32,Monday,Overload lomi (malapot),Overload lomi (malapot),Mini Bites,1,99.0,99.0,99.0,False,18,10,October,42,False
2024-10-14 18:01:56,Monday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,119.0,119.0,35.699999999999996,False,18,10,October,42,False
2024-10-14 18:01:56,Monday,Chiz melt  (bacon),Chiz melt  (bacon),Mini Bites,1,95.0,95.0,28.5,False,18,10,October,42,False
2024-10-14 18:01:56,Monday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,119.0,119.0,35.699999999999996,False,18,10,October,42,False
2024-10-14 18:01:56,Monday,Chiz melt  (bacon),Chiz melt  (bacon),Mini Bites,1,95.0,95.0,28.5,False,18,10,October,42,False
2024-10-14 18:02:40,Monday,caramel macchiato  (hot),caramel macchiato  (hot),Coffee Based,2,109.0,218.0,32.699999999999996,False,18,10,October,42,False
2024-10-14 18:07:56,Monday,caramel macchiato  (hot),caramel macchiato  (hot),Coffee Based,1,109.0,109.0,32.699999999999996,False,18,10,October,42,False
2024-10-14 18:07:56,Monday,Overload lomi (malapot),Overload lomi (malapot),Mini Bites,1,99.0,99.0,99.0,False,18,10,October,42,False
2024-10-14 18:28:35,Monday,Overload lomi (malapot),Overload lomi (malapot),Mini Bites,1,99.0,99.0,99.0,False,18,10,October,42,False
2024-10-14 21:51:50,Monday,belgian waffle plain ,belgian waffle plain ,Sans Coffee,1,75.0,75.0,22.5,False,21,10,October,42,False
2024-10-14 21:51:50,Monday,Product Name (regular ),Product Name (regular ),Sans Coffee,3,120.0,360.0,18.0,False,21,10,October,42,False
2024-10-14 21:51:50,Monday,BFF (Better French fries) Large (cheese ),BFF (Better French fries) Large (cheese ),Mini Bites,1,100.0,100.0,30.0,False,21,10,October,42,False
2024-10-14 21:51:50,Monday,Chicken wings (3pcs),Chicken wings (3pcs),Mini Bites,2,150.0,300.0,45.0,False,21,10,October,42,False
2024-10-14 20:14:38,Monday,BFF (Better French fries) Large (cheese ),BFF (Better French fries) Large (cheese ),Mini Bites,1,100.0,100.0,30.0,False,20,10,October,42,False
2024-10-15 19:32:54,Tuesday,oreo overload Frappe ,oreo overload Frappe ,Kôfē Frappé,1,129.0,129.0,38.699999999999996,False,19,10,October,42,False
2024-10-15 19:32:54,Tuesday,Chicken wings (3pcs),Chicken wings (3pcs),Mini Bites,2,150.0,300.0,45.0,False,19,10,October,42,False
2024-10-15 19:33:33,Tuesday, latte , latte ,Coffee Based,1,99.0,99.0,29.7,False,19,10,October,42,False
2024-10-15 19:33:33,Tuesday,Spanish latte (hot),Spanish latte (hot),Coffee Based,1,99.0,99.0,29.7,False,19,10,October,42,False
2024-10-15 19:49:20,Tuesday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,119.0,119.0,35.699999999999996,False,19,10,October,42,False
2024-10-15 20:21:15,Tuesday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,119.0,119.0,35.699999999999996,False,20,10,October,42,False
2024-10-15 20:21:15,Tuesday,belgian waffle plain ,belgian waffle plain ,Sans Coffee,1,75.0,75.0,22.5,False,20,10,October,42,False
2024-10-15 20:23:06,Tuesday,BFF (Better French fries) Large (sour cream),BFF (Better French fries) Large (sour cream),Mini Bites,1,100.0,100.0,30.0,False,20,10,October,42,False
2024-10-15 20:28:01,Tuesday,Cold brew with foamy vanilla ,Cold brew with foamy vanilla ,Sans Coffee,1,109.0,109.0,32.699999999999996,False,20,10,October,42,False
2024-10-15 20:28:01,Tuesday,dirty coffee shake ,dirty coffee shake ,Kôfē Frappé,1,129.0,129.0,38.699999999999996,False,20,10,October,42,False
2024-10-15 20:28:01,Tuesday,BFF (Better French fries) Large (cheese ),BFF (Better French fries) Large (cheese ),Mini Bites,1,100.0,100.0,30.0,False,20,10,October,42,False
2024-10-15 20:28:01,Tuesday,strawberry latte,strawberry latte,Sans Coffee,1,129.0,129.0,38.699999999999996,False,20,10,October,42,False
2024-10-15 21:07:15,Tuesday,belgian waffle plain ,belgian waffle plain ,Sans Coffee,1,75.0,75.0,22.5,False,21,10,October,42,False
2024-10-15 21:07:15,Tuesday,BFF (Better French fries) Large (bbq),BFF (Better French fries) Large (bbq),Mini Bites,1,100.0,100.0,30.0,False,21,10,October,42,False
2024-10-15 21:54:25,Tuesday,Chicken wings (3pcs),Chicken wings (3pcs),Mini Bites,2,150.0,300.0,45.0,False,21,10,October,42,False
2024-10-15 21:54:25,Tuesday,hot cocoa latte ,hot cocoa latte ,Sans Coffee,2,109.0,218.0,32.699999999999996,False,21,10,October,42,False
2024-10-15 21:54:47,Tuesday,Overload lomi (malabnaw),Overload lomi (malabnaw),Mini Bites,1,99.0,99.0,99.0,False,21,10,October,42,False
2024-10-15 22:59:01,Tuesday,oreo overload Frappe ,oreo overload Frappe ,Kôfē Frappé,1,129.0,129.0,38.699999999999996,False,22,10,October,42,False
2024-10-15 22:59:01,Tuesday,Spanish latte (iced),Spanish latte (iced),Coffee Based,1,109.0,109.0,32.699999999999996,False,22,10,October,42,False
2024-10-15 22:59:52,Tuesday,BFF (Better French fries) Large (cheese ),BFF (Better French fries) Large (cheese ),Mini Bites,2,100.0,200.0,30.0,False,22,10,October,42,False
2024-10-15 23:02:19,Tuesday,oreo overload Frappe ,oreo overload Frappe ,Kôfē Frappé,2,129.0,258.0,38.699999999999996,False,23,10,October,42,False
2024-10-15 23:02:19,Tuesday,mango banana milk shake ,mango banana milk shake ,Kôfē Frappé,1,119.0,119.0,35.699999999999996,False,23,10,October,42,False
2024-10-15 23:02:19,Tuesday,Chicken wings (3pcs),Chicken wings (3pcs),Mini Bites,1,150.0,150.0,45.0,False,23,10,October,42,False
2024-10-15 23:03:37,Tuesday,Chicken wings (3pcs),Chicken wings (3pcs),Mini Bites,1,150.0,150.0,45.0,False,23,10,October,42,False
2024-10-15 23:03:37,Tuesday,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,119.0,119.0,35.699999999999996,False,23,10,October,42,False
2024-10-16 17:59:33,Wednesday,kofetala special blend ,kofetala special blend ,Sans Coffee,1,119.0,119.0,35.699999999999996,False,17,10,October,42,False
2024-10-16 17:59:33,Wednesday,oreo overload Frappe ,oreo overload Frappe ,Kôfē Frappé,1,129.0,129.0,38.699999999999996,False,17,10,October,42,False
2024-10-16 17:59:33,Wednesday,strawberry latte,strawberry latte,Sans Coffee,1,129.0,129.0,38.699999999999996,False,17,10,October,42,False
2024-10-16 17:59:33,Wednesday,BFF (Better French fries) Large (sour cream),BFF (Better French fries) Large (sour cream),Mini Bites,1,100.0,100.0,30.0,False,17,10,October,42,False
2024-10-16 17:59:33,Wednesday,street food sampler (large),street food sampler (large),Sans Coffee,1,100.0,100.0,30.0,False,17,10,October,42,False
2024-10-16 16:15:59,Wednesday,strawberry latte,strawberry latte,Sans Coffee,3,129.0,387.0,38.699999999999996,False,16,10,October,42,True
2024-10-16 16:15:59,Wednesday,mango banana milk shake ,mango banana milk shake ,Kôfē Frappé,1,119.0,119.0,35.699999999999996,False,16,10,October,42,True
2024-10-16 18:38:50,Wednesday,Chicken wings (3pcs),Chicken wings (3pcs),Mini Bites,1,150.0,150.0,45.0,False,18,10,October,42,False
2024-10-16 18:38:50,Wednesday,kofetala special blend ,kofetala special blend ,Sans Coffee,1,119.0,119.0,35.699999999999996,False,18,10,October,42,False
2024-10-16 18:38:50,Wednesday,Chicken wings (extra rice ),Chicken wings (extra rice ),Mini Bites,1,15.0,15.0,4.5,False,18,10,October,42,False
2024-10-16 18:44:49,Wednesday,Chicken wings (1 dozen),Chicken wings (1 dozen),Mini Bites,1,550.0,550.0,165.0,False,18,10,October,42,False
2024-10-16 18:44:49,Wednesday,hot cocoa latte ,hot cocoa latte ,Sans Coffee,1,109.0,109.0,32.699999999999996,False,18,10,October,42,False
2024-10-16 19:55:31,Wednesday,choco dinosaur latte,choco dinosaur latte,Sans Coffee,2,119.0,238.0,35.699999999999996,False,19,10,October,42,False
2024-10-16 19:55:31,Wednesday,oreo overload Frappe ,oreo overload Frappe ,Kôfē Frappé,3,129.0,387.0,38.699999999999996,False,19,10,October,42,False
2024-10-16 20:16:10,Wednesday,Chicken wings (1 dozen),Chicken wings (1 dozen),Mini Bites,1,550.0,550.0,165.0,False,20,10,October,42,False
2024-10-17 16:58:00,Thursday,oreo overload Frappe ,oreo overload Frappe ,Kôfē Frappé,2,129.0,258.0,38.699999999999996,False,16,10,October,42,True
2024-10-17 18:05:10,Thursday,Chicken wings (half dozen),Chicken wings (half dozen),Mini Bites,1,275.0,275.0,82.5,False,18,10,October,42,False
2024-10-17 19:37:13,Thursday,Overload lomi (malapot),Overload lomi (malapot),Mini Bites,1,99.0,99.0,99.0,False,19,10,October,42,False
2024-10-17 19:37:13,Thursday,Chicken wings (half dozen),Chicken wings (half dozen),Mini Bites,1,275.0,275.0,82.5,False,19,10,October,42,False
