date,day_of_week,item,item_name,category,quantity,price,total,cost,is_weekend,hour,month,month_name,week,is_peak_hour,day_name,quarter,week_number,date_only,is_dry_season,gross_profit,profit_margin,revenue,total_cost,transaction_profit,waste_rate,estimated_waste_qty,estimated_waste_cost,is_high_waste_item,daily_qty,rolling_7d_avg,rolling_30d_avg,lag_1d,demand_trend,spoilage_risk_num,spoilage_risk_label,menu_performance,menu_performance_num,item_encoded,cat_Coffee Based,cat_Kôfē Frappé,cat_Mini Bites,cat_Sans Coffee,cat_Signature Kôfē
2024-08-19 17:06:08,0,Spanish latte (iced),Spanish latte (iced),Coffee Based,1,109.0,109.0,32.7,0,17,8,August,34,0,Monday,3,34,2024-08-19,0,76.3,0.7,109.0,32.7,76.3,0.05,0.05,1.64,0,4,1.14,1.43,2.0,-0.2028,1,Medium Risk,Keep,2,6,1,0,0,0,0
2024-08-19 17:06:46,0,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,119.0,119.0,35.7,0,17,8,August,34,0,Monday,3,34,2024-08-19,0,83.3,0.7,119.0,35.7,83.3,0.05,0.05,1.78,0,4,2.57,2.4,7.0,0.0708,0,Low Risk,Keep,2,24,1,0,0,0,0
2024-08-19 17:07:16,0,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,119.0,119.0,35.7,0,17,8,August,34,0,Monday,3,34,2024-08-19,0,83.3,0.7,119.0,35.7,83.3,0.05,0.05,1.78,0,4,2.57,2.4,7.0,0.0708,0,Low Risk,Keep,2,24,1,0,0,0,0
2024-08-19 17:09:19,0,cappuccino  (ice),cappuccino  (ice),Coffee Based,1,109.0,109.0,32.7,0,17,8,August,34,0,Monday,3,34,2024-08-19,0,76.3,0.7,109.0,32.7,76.3,0.05,0.05,1.64,0,1,1.57,1.43,1.0,0.0979,0,Low Risk,Improve,1,54,1,0,0,0,0
2024-08-19 17:09:19,0,mocha (iced),mocha (iced),Coffee Based,1,119.0,119.0,35.7,0,17,8,August,34,0,Monday,3,34,2024-08-19,0,83.3,0.7,119.0,35.7,83.3,0.05,0.05,1.78,0,1,1.14,1.23,1.0,-0.0732,1,Medium Risk,Keep,2,3,1,0,0,0,0
2024-08-19 17:13:01,0,blended cappuccino ,blended cappuccino ,Kôfē Frappé,1,119.0,119.0,35.7,0,17,8,August,34,0,Monday,3,34,2024-08-19,0,83.3,0.7,119.0,35.7,83.3,0.08,0.08,2.86,0,1,1.14,1.1,1.0,0.0364,0,Low Risk,Improve,1,26,0,1,0,0,0
2024-08-19 17:13:17,0,Brownies ,Brownies ,Sans Coffee,1,79.0,79.0,23.7,0,17,8,August,34,0,Monday,3,34,2024-08-19,0,55.3,0.7,79.0,23.7,55.3,0.07,0.07,1.66,0,1,1.43,1.6,1.0,-0.1062,1,Medium Risk,Improve,1,64,0,0,0,1,0
2024-08-19 17:20:24,0,cappuccino  (hot),cappuccino  (hot),Coffee Based,1,99.0,99.0,29.7,0,17,8,August,34,0,Monday,3,34,2024-08-19,0,69.3,0.7,99.0,29.7,69.3,0.05,0.05,1.48,0,1,1.14,1.33,1.0,-0.1429,1,Medium Risk,Keep,2,49,1,0,0,0,0
2024-08-19 17:20:24,0,triple caramel ,triple caramel ,Kôfē Frappé,1,129.0,129.0,38.7,0,17,8,August,34,0,Monday,3,34,2024-08-19,0,90.3,0.7,129.0,38.7,90.3,0.08,0.08,3.1,0,2,2.0,1.33,1.0,0.5038,0,Low Risk,Keep,2,35,0,1,0,0,0
2024-08-19 17:32:32,0,Overload lomi (malapot),Overload lomi (malapot),Mini Bites,4,99.0,396.0,99.0,0,17,8,August,34,0,Monday,3,34,2024-08-19,0,0.0,0.0,396.0,396.0,0.0,0.15,0.6,59.4,1,6,2.86,2.86,3.0,0.0,1,Medium Risk,Improve,1,90,0,0,1,0,0
2024-08-19 17:33:17,0,Overload lomi (malapot),Overload lomi (malapot),Mini Bites,2,99.0,198.0,99.0,0,17,8,August,34,0,Monday,3,34,2024-08-19,0,0.0,0.0,198.0,198.0,0.0,0.15,0.3,29.7,1,6,2.86,2.86,3.0,0.0,1,Medium Risk,Improve,1,90,0,0,1,0,0
2024-08-19 18:13:26,0,Spanish latte (iced),Spanish latte (iced),Coffee Based,1,109.0,109.0,32.7,0,18,8,August,34,0,Monday,3,34,2024-08-19,0,76.3,0.7,109.0,32.7,76.3,0.05,0.05,1.64,0,4,1.14,1.43,2.0,-0.2028,1,Medium Risk,Keep,2,6,1,0,0,0,0
2024-08-19 18:20:06,0,Overload lomi (malabnaw),Overload lomi (malabnaw),Mini Bites,6,99.0,594.0,99.0,0,18,8,August,34,0,Monday,3,34,2024-08-19,0,0.0,0.0,594.0,594.0,0.0,0.15,0.9,89.1,1,6,4.0,4.0,2.0,0.0,1,Medium Risk,Improve,1,89,0,0,1,0,0
2024-08-19 18:38:55,0,mango banana milk shake ,mango banana milk shake ,Kôfē Frappé,1,119.0,119.0,35.7,0,18,8,August,34,0,Monday,3,34,2024-08-19,0,83.3,0.7,119.0,35.7,83.3,0.08,0.08,2.86,0,2,1.43,1.23,2.0,0.1626,0,Low Risk,Keep,2,36,0,1,0,0,0
2024-08-19 18:41:10,0,triple caramel ,triple caramel ,Kôfē Frappé,1,129.0,129.0,38.7,0,18,8,August,34,0,Monday,3,34,2024-08-19,0,90.3,0.7,129.0,38.7,90.3,0.08,0.08,3.1,0,2,2.0,1.33,1.0,0.5038,0,Low Risk,Keep,2,35,0,1,0,0,0
2024-08-19 19:45:40,0,choco dinosaur latte,choco dinosaur latte,Sans Coffee,1,119.0,119.0,35.7,0,19,8,August,34,0,Monday,3,34,2024-08-19,0,83.3,0.7,119.0,35.7,83.3,0.07,0.07,2.5,0,1,2.57,2.2,6.0,0.1682,0,Low Risk,Keep,2,10,0,0,0,1,0
2024-08-19 19:45:40,0,Spanish latte (iced),Spanish latte (iced),Coffee Based,1,109.0,109.0,32.7,0,19,8,August,34,0,Monday,3,34,2024-08-19,0,76.3,0.7,109.0,32.7,76.3,0.05,0.05,1.64,0,4,1.14,1.43,2.0,-0.2028,1,Medium Risk,Keep,2,6,1,0,0,0,0
2024-08-19 23:05:43,0,caramel macchiato  (hot),caramel macchiato  (hot),Coffee Based,1,109.0,109.0,32.7,0,23,8,August,34,0,Monday,3,34,2024-08-19,0,76.3,0.7,109.0,32.7,76.3,0.05,0.05,1.64,0,1,1.43,1.23,1.0,0.1626,0,Low Risk,Keep,2,28,1,0,0,0,0
2024-08-19 23:05:43,0,BFF (Better French fries) Large (cheese ),BFF (Better French fries) Large (cheese ),Mini Bites,1,100.0,100.0,30.0,0,23,8,August,34,0,Monday,3,34,2024-08-19,0,70.0,0.7,100.0,30.0,70.0,0.15,0.15,4.5,1,1,1.86,1.4,1.0,0.3286,1,Medium Risk,Keep,2,45,0,0,1,0,0
2024-08-19 23:05:43,0,dirty coffee shake ,dirty coffee shake ,Kôfē Frappé,1,129.0,129.0,38.7,0,23,8,August,34,0,Monday,3,34,2024-08-19,0,90.3,0.7,129.0,38.7,90.3,0.08,0.08,3.1,0,1,1.29,1.53,1.0,-0.1569,1,Medium Risk,Improve,1,46,0,1,0,0,0
2024-08-20 15:56:54,1,Chicken wings (half dozen),Chicken wings (half dozen),Mini Bites,1,275.0,275.0,82.5,0,15,8,August,34,1,Tuesday,3,34,2024-08-20,0,192.5,0.7,275.0,82.5,192.5,0.15,0.15,12.38,1,1,1.6,1.6,1.0,0.0,1,Medium Risk,Improve,1,91,0,0,1,0,0
2024-08-20 15:56:54,1,Spanish latte (iced),Spanish latte (iced),Coffee Based,1,109.0,109.0,32.7,0,15,8,August,34,1,Tuesday,3,34,2024-08-20,0,76.3,0.7,109.0,32.7,76.3,0.05,0.05,1.64,0,1,1.57,1.43,4.0,0.0979,0,Low Risk,Keep,2,6,1,0,0,0,0
2024-08-20 15:56:54,1,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,119.0,119.0,35.7,0,15,8,August,34,1,Tuesday,3,34,2024-08-20,0,83.3,0.7,119.0,35.7,83.3,0.05,0.05,1.78,0,3,2.71,2.43,4.0,0.1152,0,Low Risk,Keep,2,24,1,0,0,0,0
2024-08-20 16:35:24,1,BFF (Better French fries) Large (sour cream),BFF (Better French fries) Large (sour cream),Mini Bites,1,100.0,100.0,30.0,0,16,8,August,34,1,Tuesday,3,34,2024-08-20,0,70.0,0.7,100.0,30.0,70.0,0.15,0.15,4.5,1,1,1.43,1.43,1.0,0.0,1,Medium Risk,Keep,2,18,0,0,1,0,0
2024-08-20 16:35:24,1,Belgian waffle  (strawberry chocolate ),Belgian waffle  (strawberry chocolate ),Sans Coffee,1,95.0,95.0,28.5,0,16,8,August,34,1,Tuesday,3,34,2024-08-20,0,66.5,0.7,95.0,28.5,66.5,0.07,0.07,2.0,0,1,1.43,1.3,2.0,0.1,0,Low Risk,Keep,2,48,0,0,0,1,0
2024-08-20 16:35:24,1,belgian waffle plain ,belgian waffle plain ,Sans Coffee,1,75.0,75.0,22.5,0,16,8,August,34,1,Tuesday,3,34,2024-08-20,0,52.5,0.7,75.0,22.5,52.5,0.07,0.07,1.58,0,1,1.0,1.1,1.0,-0.0909,1,Medium Risk,Improve,1,53,0,0,0,1,0
2024-08-20 16:35:24,1,choco dinosaur latte,choco dinosaur latte,Sans Coffee,1,119.0,119.0,35.7,0,16,8,August,34,1,Tuesday,3,34,2024-08-20,0,83.3,0.7,119.0,35.7,83.3,0.07,0.07,2.5,0,1,2.57,2.13,1.0,0.2066,0,Low Risk,Keep,2,10,0,0,0,1,0
2024-08-20 18:52:14,1,americano (hot),americano (hot),Coffee Based,1,89.0,89.0,26.7,0,18,8,August,34,0,Tuesday,3,34,2024-08-20,0,62.3,0.7,89.0,26.7,62.3,0.05,0.05,1.34,0,1,1.57,1.53,2.0,0.0261,0,Low Risk,Keep,2,23,1,0,0,0,0
2024-08-20 18:52:14,1,americano (iced),americano (iced),Coffee Based,1,99.0,99.0,29.7,0,18,8,August,34,0,Tuesday,3,34,2024-08-20,0,69.3,0.7,99.0,29.7,69.3,0.05,0.05,1.48,0,1,1.14,1.43,1.0,-0.2028,1,Medium Risk,Improve,1,70,1,0,0,0,0
2024-08-20 18:52:55,1,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,119.0,119.0,35.7,0,18,8,August,34,0,Tuesday,3,34,2024-08-20,0,83.3,0.7,119.0,35.7,83.3,0.05,0.05,1.78,0,3,2.71,2.43,4.0,0.1152,0,Low Risk,Keep,2,24,1,0,0,0,0
2024-08-20 18:52:55,1,dirty coffee shake ,dirty coffee shake ,Kôfē Frappé,1,129.0,129.0,38.7,0,18,8,August,34,0,Tuesday,3,34,2024-08-20,0,90.3,0.7,129.0,38.7,90.3,0.08,0.08,3.1,0,1,1.29,1.53,1.0,-0.1569,1,Medium Risk,Improve,1,46,0,1,0,0,0
2024-08-20 18:52:55,1,Overload lomi (malapot),Overload lomi (malapot),Mini Bites,1,99.0,99.0,99.0,0,18,8,August,34,0,Tuesday,3,34,2024-08-20,0,0.0,0.0,99.0,99.0,0.0,0.15,0.15,14.85,1,1,3.29,3.25,6.0,0.0123,1,Medium Risk,Improve,1,90,0,0,1,0,0
2024-08-20 20:03:03,1,oreo overload Frappe ,oreo overload Frappe ,Kôfē Frappé,1,129.0,129.0,38.7,0,20,8,August,34,0,Tuesday,3,34,2024-08-20,0,90.3,0.7,129.0,38.7,90.3,0.08,0.08,3.1,0,1,1.86,1.97,1.0,-0.0558,1,Medium Risk,Keep,2,27,0,1,0,0,0
2024-08-20 20:03:03,1,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,119.0,119.0,35.7,0,20,8,August,34,0,Tuesday,3,34,2024-08-20,0,83.3,0.7,119.0,35.7,83.3,0.05,0.05,1.78,0,3,2.71,2.43,4.0,0.1152,0,Low Risk,Keep,2,24,1,0,0,0,0
2024-08-20 20:39:56,1,mango banana milk shake ,mango banana milk shake ,Kôfē Frappé,1,119.0,119.0,35.7,0,20,8,August,34,0,Tuesday,3,34,2024-08-20,0,83.3,0.7,119.0,35.7,83.3,0.08,0.08,2.86,0,1,1.57,1.27,2.0,0.2362,0,Low Risk,Keep,2,36,0,1,0,0,0
2024-08-20 20:39:56,1,Chicken wings (3pcs),Chicken wings (3pcs),Mini Bites,1,150.0,150.0,45.0,0,20,8,August,34,0,Tuesday,3,34,2024-08-20,0,105.0,0.7,150.0,45.0,105.0,0.15,0.15,6.75,1,4,3.14,3.25,7.0,-0.0338,1,Medium Risk,Keep,2,15,0,0,1,0,0
2024-08-20 20:41:25,1,Chicken wings (3pcs),Chicken wings (3pcs),Mini Bites,1,150.0,150.0,45.0,0,20,8,August,34,0,Tuesday,3,34,2024-08-20,0,105.0,0.7,150.0,45.0,105.0,0.15,0.15,6.75,1,4,3.14,3.25,7.0,-0.0338,1,Medium Risk,Keep,2,15,0,0,1,0,0
2024-08-20 22:26:49,1,Overload lomi (malabnaw),Overload lomi (malabnaw),Mini Bites,1,99.0,99.0,99.0,0,22,8,August,34,0,Tuesday,3,34,2024-08-20,0,0.0,0.0,99.0,99.0,0.0,0.15,0.15,14.85,1,1,4.4,4.4,6.0,0.0,1,Medium Risk,Improve,1,89,0,0,1,0,0
2024-08-20 22:26:49,1,Chicken wings (3pcs),Chicken wings (3pcs),Mini Bites,2,150.0,300.0,45.0,0,22,8,August,34,0,Tuesday,3,34,2024-08-20,0,105.0,0.7,300.0,90.0,210.0,0.15,0.3,13.5,1,4,3.14,3.25,7.0,-0.0338,1,Medium Risk,Keep,2,15,0,0,1,0,0
2024-08-21 18:47:50,2,matcha espresso fusion  (iced),matcha espresso fusion  (iced),Signature Kôfē,1,119.0,119.0,35.7,0,18,8,August,34,0,Wednesday,3,34,2024-08-21,0,83.3,0.7,119.0,35.7,83.3,0.06,0.06,2.14,0,1,1.14,1.13,1.0,0.0088,0,Low Risk,Improve,1,65,0,0,0,0,1
2024-08-21 18:55:19,2,matcha Supreme latte (iced),matcha Supreme latte (iced),Sans Coffee,1,119.0,119.0,35.7,0,18,8,August,34,0,Wednesday,3,34,2024-08-21,0,83.3,0.7,119.0,35.7,83.3,0.07,0.07,2.5,0,1,1.14,1.37,1.0,-0.1679,1,Medium Risk,Keep,2,4,0,0,0,1,0
2024-08-21 18:58:51,2,choco dinosaur latte,choco dinosaur latte,Sans Coffee,1,119.0,119.0,35.7,0,18,8,August,34,0,Wednesday,3,34,2024-08-21,0,83.3,0.7,119.0,35.7,83.3,0.07,0.07,2.5,0,4,2.43,2.03,1.0,0.197,0,Low Risk,Keep,2,10,0,0,0,1,0
2024-08-21 18:58:51,2,mango banana milk shake ,mango banana milk shake ,Kôfē Frappé,1,119.0,119.0,35.7,0,18,8,August,34,0,Wednesday,3,34,2024-08-21,0,83.3,0.7,119.0,35.7,83.3,0.08,0.08,2.86,0,2,1.57,1.27,1.0,0.2362,0,Low Risk,Keep,2,36,0,1,0,0,0
2024-08-21 18:58:51,2,Brownies ,Brownies ,Sans Coffee,2,79.0,158.0,23.7,0,18,8,August,34,0,Wednesday,3,34,2024-08-21,0,55.3,0.7,158.0,47.4,110.6,0.07,0.14,3.32,0,3,1.43,1.57,1.0,-0.0892,1,Medium Risk,Improve,1,64,0,0,0,1,0
2024-08-21 20:49:53,2,choco dinosaur latte,choco dinosaur latte,Sans Coffee,3,119.0,357.0,35.7,0,20,8,August,34,0,Wednesday,3,34,2024-08-21,0,83.3,0.7,357.0,107.10000000000001,249.89999999999998,0.07,0.21,7.5,0,4,2.43,2.03,1.0,0.197,0,Low Risk,Keep,2,10,0,0,0,1,0
2024-08-21 20:49:53,2,caramel macchiato  (hot),caramel macchiato  (hot),Coffee Based,1,109.0,109.0,32.7,0,20,8,August,34,0,Wednesday,3,34,2024-08-21,0,76.3,0.7,109.0,32.7,76.3,0.05,0.05,1.64,0,1,1.43,1.23,1.0,0.1626,0,Low Risk,Keep,2,28,1,0,0,0,0
2024-08-21 20:49:53,2,mango banana milk shake ,mango banana milk shake ,Kôfē Frappé,1,119.0,119.0,35.7,0,20,8,August,34,0,Wednesday,3,34,2024-08-21,0,83.3,0.7,119.0,35.7,83.3,0.08,0.08,2.86,0,2,1.57,1.27,1.0,0.2362,0,Low Risk,Keep,2,36,0,1,0,0,0
2024-08-21 20:49:53,2,Brownies ,Brownies ,Sans Coffee,1,79.0,79.0,23.7,0,20,8,August,34,0,Wednesday,3,34,2024-08-21,0,55.3,0.7,79.0,23.7,55.3,0.07,0.07,1.66,0,3,1.43,1.57,1.0,-0.0892,1,Medium Risk,Improve,1,64,0,0,0,1,0
2024-08-21 20:56:17,2,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,119.0,119.0,35.7,0,20,8,August,34,0,Wednesday,3,34,2024-08-21,0,83.3,0.7,119.0,35.7,83.3,0.05,0.05,1.78,0,1,2.86,2.37,3.0,0.2068,0,Low Risk,Keep,2,24,1,0,0,0,0
2024-08-21 20:56:17,2,Spanish latte (iced),Spanish latte (iced),Coffee Based,1,109.0,109.0,32.7,0,20,8,August,34,0,Wednesday,3,34,2024-08-21,0,76.3,0.7,109.0,32.7,76.3,0.05,0.05,1.64,0,1,1.57,1.43,1.0,0.0979,0,Low Risk,Keep,2,6,1,0,0,0,0
2024-08-22 17:33:27,3,Spanish latte (iced),Spanish latte (iced),Coffee Based,1,109.0,109.0,32.7,0,17,8,August,34,0,Thursday,3,34,2024-08-22,0,76.3,0.7,109.0,32.7,76.3,0.05,0.05,1.64,0,1,1.57,1.43,1.0,0.0979,0,Low Risk,Keep,2,6,1,0,0,0,0
2024-08-22 17:33:27,3,strawberry latte,strawberry latte,Sans Coffee,1,129.0,129.0,38.7,0,17,8,August,34,0,Thursday,3,34,2024-08-22,0,90.3,0.7,129.0,38.7,90.3,0.07,0.07,2.71,0,1,1.57,1.37,1.0,0.146,0,Low Risk,Keep,2,9,0,0,0,1,0
2024-08-22 19:07:53,3,Overload lomi (malabnaw),Overload lomi (malabnaw),Mini Bites,2,99.0,198.0,99.0,0,19,8,August,34,0,Thursday,3,34,2024-08-22,0,0.0,0.0,198.0,198.0,0.0,0.15,0.3,29.7,1,2,3.83,3.83,1.0,0.0,1,Medium Risk,Improve,1,89,0,0,1,0,0
2024-08-22 19:07:53,3,Chicken wings (half dozen),Chicken wings (half dozen),Mini Bites,1,275.0,275.0,82.5,0,19,8,August,34,0,Thursday,3,34,2024-08-22,0,192.5,0.7,275.0,82.5,192.5,0.15,0.15,12.38,1,1,1.5,1.5,1.0,0.0,1,Medium Risk,Improve,1,91,0,0,1,0,0
2024-08-22 19:34:06,3,americano (hot),americano (hot),Coffee Based,1,89.0,89.0,26.7,0,19,8,August,34,0,Thursday,3,34,2024-08-22,0,62.3,0.7,89.0,26.7,62.3,0.05,0.05,1.34,0,1,1.57,1.53,1.0,0.0261,0,Low Risk,Keep,2,23,1,0,0,0,0
2024-08-22 21:07:05,3,Overload lomi (malapot),Overload lomi (malapot),Mini Bites,4,99.0,396.0,99.0,0,21,8,August,34,0,Thursday,3,34,2024-08-22,0,0.0,0.0,396.0,396.0,0.0,0.15,0.6,59.4,1,4,3.14,3.0,1.0,0.0467,1,Medium Risk,Improve,1,90,0,0,1,0,0
2024-08-23 17:23:20,4,white mocha  (iced),white mocha  (iced),Coffee Based,2,119.0,238.0,35.7,0,17,8,August,34,0,Friday,3,34,2024-08-23,0,83.3,0.7,238.0,71.4,166.6,0.05,0.1,3.57,0,4,1.43,1.47,1.0,-0.0272,1,Medium Risk,Keep,2,30,1,0,0,0,0
2024-08-23 17:23:20,4,strawberry latte,strawberry latte,Sans Coffee,1,129.0,129.0,38.7,0,17,8,August,34,0,Friday,3,34,2024-08-23,0,90.3,0.7,129.0,38.7,90.3,0.07,0.07,2.71,0,1,1.29,1.37,1.0,-0.0584,1,Medium Risk,Keep,2,9,0,0,0,1,0
2024-08-23 17:24:34,4,white mocha  (iced),white mocha  (iced),Coffee Based,2,119.0,238.0,35.7,0,17,8,August,34,0,Friday,3,34,2024-08-23,0,83.3,0.7,238.0,71.4,166.6,0.05,0.1,3.57,0,4,1.43,1.47,1.0,-0.0272,1,Medium Risk,Keep,2,30,1,0,0,0,0
2024-08-23 17:25:32,4,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,119.0,119.0,35.7,0,17,8,August,34,0,Friday,3,34,2024-08-23,0,83.3,0.7,119.0,35.7,83.3,0.05,0.05,1.78,0,2,2.86,2.33,1.0,0.2275,0,Low Risk,Keep,2,24,1,0,0,0,0
2024-08-23 17:25:32,4,matcha Supreme latte (iced),matcha Supreme latte (iced),Sans Coffee,1,119.0,119.0,35.7,0,17,8,August,34,0,Friday,3,34,2024-08-23,0,83.3,0.7,119.0,35.7,83.3,0.07,0.07,2.5,0,1,1.14,1.37,1.0,-0.1679,1,Medium Risk,Keep,2,4,0,0,0,1,0
2024-08-23 17:27:35,4,super mocha ,super mocha ,Kôfē Frappé,1,129.0,129.0,38.7,0,17,8,August,34,0,Friday,3,34,2024-08-23,0,90.3,0.7,129.0,38.7,90.3,0.08,0.08,3.1,0,1,1.29,1.3,1.0,-0.0077,1,Medium Risk,Keep,2,47,0,1,0,0,0
2024-08-23 17:28:41,4,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,119.0,119.0,35.7,0,17,8,August,34,0,Friday,3,34,2024-08-23,0,83.3,0.7,119.0,35.7,83.3,0.05,0.05,1.78,0,2,2.86,2.33,1.0,0.2275,0,Low Risk,Keep,2,24,1,0,0,0,0
2024-08-23 17:32:05,4,Cold brew with foamy vanilla ,Cold brew with foamy vanilla ,Sans Coffee,1,109.0,109.0,32.7,0,17,8,August,34,0,Friday,3,34,2024-08-23,0,76.3,0.7,109.0,32.7,76.3,0.07,0.07,2.29,0,1,1.29,1.3,1.0,-0.0077,1,Medium Risk,Improve,1,43,0,0,0,1,0
2024-08-23 21:10:28,4,dalgona ,dalgona ,Signature Kôfē,1,109.0,109.0,32.7,0,21,8,August,34,0,Friday,3,34,2024-08-23,0,76.3,0.7,109.0,32.7,76.3,0.06,0.06,1.96,0,1,1.14,1.07,1.0,0.0654,0,Low Risk,Improve,1,39,0,0,0,0,1
2024-08-24 15:24:12,5,sparkling berry,sparkling berry,Sans Coffee,1,109.0,109.0,32.7,1,15,8,August,34,1,Saturday,3,34,2024-08-24,0,76.3,0.7,109.0,32.7,76.3,0.07,0.07,2.29,0,1,1.14,1.27,1.0,-0.1024,1,Medium Risk,Improve,1,67,0,0,0,1,0
2024-08-24 15:24:12,5,choco dinosaur latte,choco dinosaur latte,Sans Coffee,1,119.0,119.0,35.7,1,15,8,August,34,1,Saturday,3,34,2024-08-24,0,83.3,0.7,119.0,35.7,83.3,0.07,0.07,2.5,0,3,2.86,2.1,4.0,0.3619,0,Low Risk,Keep,2,10,0,0,0,1,0
2024-08-24 17:47:57,5,caramel macchiato  (iced),caramel macchiato  (iced),Coffee Based,1,119.0,119.0,35.7,1,17,8,August,34,0,Saturday,3,34,2024-08-24,0,83.3,0.7,119.0,35.7,83.3,0.05,0.05,1.78,0,4,2.86,2.37,2.0,0.2068,0,Low Risk,Keep,2,24,1,0,0,0,0
2024-08-24 17:47:57,5,cappuccino  (hot),cappuccino  (hot),Coffee Based,1,99.0,99.0,29.7,1,17,8,August,34,0,Saturday,3,34,2024-08-24,0,69.3,0.7,99.0,29.7,69.3,0.05,0.05,1.48,0,1,1.0,1.33,1.0,-0.2481,1,Medium Risk,Keep,2,49,1,0,0,0,0
2024-08-24 17:47:57,5,Overload lomi (malapot),Overload lomi (malapot),Mini Bites,2,99.0,198.0,99.0,1,17,8,August,34,0,Saturday,3,34,2024-08-24,0,0.0,0.0,198.0,198.0,0.0,0.15,0.3,29.7,1,3,3.0,3.1,4.0,-0.0323,1,Medium Risk,Improve,1,90,0,0,1,0,0
2024-08-24 17:47:57,5,Cookies ,Cookies ,Sans Coffee,1,69.0,69.0,20.7,1,17,8,August,34,0,Saturday,3,34,2024-08-24,0,48.3,0.7,69.0,20.7,48.3,0.07,0.07,1.45,0,1,1.57,1.63,1.0,-0.0368,1,Medium Risk,Keep,2,50,0,0,0,1,0
2024-08-24 17:47:57,5,hot cocoa latte ,hot cocoa latte ,Sans Coffee,1,109.0,109.0,32.7,1,17,8,August,34,0,Saturday,3,34,2024-08-24,0,76.3,0.7,109.0,32.7,76.3,0.07,0.07,2.29,0,1,2.29,1.6,8.0,0.4312,0,Low Risk,Improve,1,42,0,0,0,1,0
2024-08-24 17:47:57,5,mocha (hot),mocha (hot),Coffee Based,1,109.0,109.0,32.7,1,17,8,August,34,0,Saturday,3,34,2024-08-24,0,76.3,0.7,109.0,32.7,76.3,0.05,0.05,1.64,0,2,1.14,1.37,1.0,-0.1679,1,Medium Risk,Improve,1,60,1,0,0,0,0
2024-08-24 17:47:57,5,Chiz melt  (bacon),Chiz melt  (bacon),Mini Bites,1,95.0,95.0,28.5,1,17,8,August,34,0,Saturday,3,34,2024-08-24,0,66.5,0.7,95.0,28.5,66.5,0.15,0.15,4.27,1,3,1.14,1.12,1.0,0.0179,1,Medium Risk,Improve,1,85,0,0,1,0,0
2024-08-24 17:47:57,5,mocha (iced),mocha (iced),Coffee Based,1,119.0,119.0,35.7,1,17,8,August,34,0,Saturday,3,34,2024-08-24,0,83.3,0.7,119.0,35.7,83.3,0.05,0.05,1.78,0,1,1.14,1.23,1.0,-0.0732,1,Medium Risk,Keep,2,3,1,0,0,0,0
2024-08-24 17:50:44,5,mocha (hot),mocha (hot),Coffee Based,1,109.0,109.0,32.7,1,17,8,August,34,0,Saturday,3,34,2024-08-24,0,76.3,0.7,109.0,32.7,76.3,0.05,0.05,1.64,0,2,1.14,1.37,1.0,-0.1679,1,Medium Risk,Improve,1,60,1,0,0,0,0
2024-08-24 17:50:44,5,Overload lomi (malapot),Overload lomi (malapot),Mini Bites,1,99.0,99.0,99.0,1,17,8,August,34,0,Saturday,3,34,2024-08-24,0,0.0,0.0,99.0,99.0,0.0,0.15,0.15,14.85,1,3,3.0,3.1,4.0,-0.0323,1,Medium Risk,Improve,1,90,0,0,1,0,0
2024-08-24 18:06:50,5,Chiz melt  (bacon),Chiz melt  (bacon),Mini Bites,1,95.0,95.0,28.5,1,18,8,August,34,0,Saturday,3,34,2024-08-24,0,66.5,0.7,95.0,28.5,66.5,0.15,0.15,4.27,1,3,1.14,1.12,1.0,0.0179,1,Medium Risk,Improve,1,85,0,0,1,0,0
2024-08-24 18:06:50,5,BFF (Better French fries) Large (sour cream),BFF (Better French fries) Large (sour cream),Mini Bites,1,100.0,100.0,30.0,1,18,8,August,34,0,Saturday,3,34,2024-08-24,0,70.0,0.7,100.0,30.0,70.0,0.15,0.15,4.5,1,1,1.43,1.4,1.0,0.0214,1,Medium Risk,Keep,2,18,0,0,1,0,0
2024-08-24 18:06:50,5,choco dinosaur latte,choco dinosaur latte,Sans Coffee,1,119.0,119.0,35.7,1,18,8,August,34,0,Saturday,3,34,2024-08-24,0,83.3,0.7,119.0,35.7,83.3,0.07,0.07,2.5,0,3,2.86,2.1,4.0,0.3619,0,Low Risk,Keep,2,10,0,0,0,1,0
2024-08-24 18:06:50,5,mango banana milk shake ,mango banana milk shake ,Kôfē Frappé,1,119.0,119.0,35.7,1,18,8,August,34,0,Saturday,3,34,2024-08-24,0,83.3,0.7,119.0,35.7,83.3,0.08,0.08,2.86,0,2,1.43,1.3,2.0,0.1,0,Low Risk,Keep,2,36,0,1,0,0,0
2024-08-24 18:21:43,5,simple milk tea ,simple milk tea ,Sans Coffee,1,99.0,99.0,29.7,1,18,8,August,34,0,Saturday,3,34,2024-08-24,0,69.3,0.7,99.0,29.7,69.3,0.07,0.07,2.08,0,1,1.43,1.37,3.0,0.0438,0,Low Risk,Keep,2,52,0,0,0,1,0
